pgfam	Escherichia_coli_str._K-12_substr._MG1655	Escherichia_coli_strain_1408270010	Escherichia_coli_strain_1409150006	Escherichia_coli_strain_1512290008	Escherichia_coli_strain_1409160003	Escherichia_coli_strain_20170221001	Escherichia_coli_NC101	Escherichia_coli_strain_1512290026	Escherichia_coli_IHE3034	Escherichia_coli_UTI89
PGF_00316149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00315677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00315138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00309568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00297516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00291962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00250115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00249777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00200359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00186070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00162713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00135095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00110658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00097044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00095084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00085035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00068935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00037671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00032681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00032375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00031996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00013590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00012231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00003468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00003200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00000473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_00002569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PGF_12903779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12898002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12886359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12846467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12829316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12811169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12807072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12806256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_12693726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10617423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10543038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10530031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10491777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10434135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10419330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10365302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10353090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10348490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10332992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10321151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10310343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_10309303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_09715766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_09108661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_08092104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_07855154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_07827157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_06862453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_06647372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_06294679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_05981114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_05916280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_05212102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_04022180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_03773747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_03351840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_03108792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_03042638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_03017857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_02919262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_02884984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01955754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01651259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01651231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01651205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01651037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01651024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01647472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01646020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01645465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01643914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01641223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01640011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01631987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01630291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01626922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01626152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01626068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01625673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01625421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01625415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01625109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01625060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01624745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00418651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00407945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00388879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00387445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00361391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00345690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00342235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00306435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00300343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00290937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00258401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00218153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00194070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00130946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00121739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00113478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00111976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00100491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00089584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00064838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00061622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00049131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00043812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00042725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00041580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00038962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00026210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00025583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00011184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_00015886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
PGF_01650830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
PGF_06950068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
PGF_01642539	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01640396	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0
PGF_12741711	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_12669587	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_10534742	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_10408437	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_10407319	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_10391792	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_06939482	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_03961088	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_03351308	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_03081474	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_03058910	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_02931288	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650634	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650582	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650351	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650197	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650196	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650174	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650171	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650144	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01650129	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01649994	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01649155	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01647786	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01645946	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01645784	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01645622	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01644227	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01644154	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01640870	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01640515	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01640230	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01639875	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01639670	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01638810	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01637873	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01628585	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01626837	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01625061	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_01625035	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00915581	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00364398	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00285625	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00283448	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00152845	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00134430	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00092691	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00085614	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00041809	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_00078143	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
PGF_04612556	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
PGF_05646785	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_03308125	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01648521	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00013736	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00337750	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_09742402	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
PGF_00081133	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
PGF_00700109	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
PGF_12948500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_12896335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_12840107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_12830118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_12793645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_12758116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10571760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10556311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10499373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10453515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10404334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10387136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10351759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_10325202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_09258296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_09047609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_08865288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_08548202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_08132572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_08121320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_08118970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_07420062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_07377913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_06574151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_05586755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_05550414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_03374020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_03308649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_03301875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_02934499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_02826046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_02753130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_02746009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_02620852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01747712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01651265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01651249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01651218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01650138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01641796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01641325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01631610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01628541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01626780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01625205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01625136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01625048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01595692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01571672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01285257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_01010772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00956274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00909368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00782556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00424886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00420745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00415571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00415171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00410346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00399903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00302093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00290670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00277575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00275557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00257863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00245459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00245387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00234464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00206782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00204697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00182817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00180248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00159417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00158629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00125222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00122662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00108967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00104791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00076030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00064763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00050223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PGF_00047622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
